event,week,queries,main_topic,politics,sport,culture,war,technology,disaster,death,economy,scandals,negative,person
artem_ishakov,01.01.2018,7,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,08.01.2018,7,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,15.01.2018,0,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,22.01.2018,237301,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,29.01.2018,67142,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,05.02.2018,25627,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,12.02.2018,13002,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,19.02.2018,7895,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,26.02.2018,6756,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,05.03.2018,5051,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,12.03.2018,6039,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,19.03.2018,4147,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,26.03.2018,3308,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,02.04.2018,2672,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,09.04.2018,2242,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,16.04.2018,2537,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,23.04.2018,2105,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,30.04.2018,1957,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,07.05.2018,1849,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,14.05.2018,2297,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,21.05.2018,1980,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,28.05.2018,1560,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,04.06.2018,1671,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,11.06.2018,1420,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,18.06.2018,1314,SC,0,0,0,0,0,0,0,0,1,1,1
artem_ishakov,25.06.2018,1259,SC,0,0,0,0,0,0,0,0,1,1,1
ludmila_senchina,01.01.2018,7055,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,08.01.2018,15748,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,15.01.2018,5291,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,22.01.2018,1388335,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,29.01.2018,152695,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,05.02.2018,34332,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,12.02.2018,16678,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,19.02.2018,15628,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,26.02.2018,11852,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,05.03.2018,12134,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,12.03.2018,9971,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,19.03.2018,7903,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,26.03.2018,8624,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,02.04.2018,11876,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,09.04.2018,9754,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,16.04.2018,15017,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,23.04.2018,6625,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,30.04.2018,13250,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,07.05.2018,7063,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,14.05.2018,11347,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,21.05.2018,5363,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,28.05.2018,4851,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,04.06.2018,6460,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,11.06.2018,4905,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,18.06.2018,4979,D,0,0,1,0,0,0,1,0,0,1,1
ludmila_senchina,25.06.2018,4905,D,0,0,1,0,0,0,1,0,0,1,1
shurigina_vishel,01.01.2018,77520,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,08.01.2018,466929,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,15.01.2018,1516143,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,22.01.2018,316989,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,29.01.2018,195846,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,05.02.2018,133229,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,12.02.2018,82626,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,19.02.2018,68399,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,26.02.2018,69693,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,05.03.2018,54772,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,12.03.2018,45486,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,19.03.2018,43518,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,26.03.2018,42022,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,02.04.2018,38023,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,09.04.2018,48666,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,16.04.2018,45918,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,23.04.2018,69717,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,30.04.2018,41503,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,07.05.2018,34003,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,14.05.2018,37755,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,21.05.2018,43008,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,28.05.2018,107670,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,04.06.2018,105548,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,11.06.2018,49320,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,18.06.2018,37842,SC,0,0,0,0,0,0,0,0,1,1,1
shurigina_vishel,25.06.2018,36042,SC,0,0,0,0,0,0,0,0,1,1,1
mikhail_derzhavin,01.01.2018,6234,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,08.01.2018,881815,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,15.01.2018,172443,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,22.01.2018,21225,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,29.01.2018,13737,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,05.02.2018,19110,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,12.02.2018,5225,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,19.02.2018,4859,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,26.02.2018,4668,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,05.03.2018,37680,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,12.03.2018,10486,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,19.03.2018,3916,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,26.03.2018,4063,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,02.04.2018,3439,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,09.04.2018,2324,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,16.04.2018,2323,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,23.04.2018,3312,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,30.04.2018,2584,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,07.05.2018,1759,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,14.05.2018,2032,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,21.05.2018,1645,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,28.05.2018,2028,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,04.06.2018,1680,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,11.06.2018,2858,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,18.06.2018,1911,D,0,0,1,0,0,0,0,0,0,1,1
mikhail_derzhavin,25.06.2018,2136,D,0,0,1,0,0,0,0,0,0,1,1
an_148,01.01.2018,1366,DIS,0,0,0,0,0,1,0,0,0,1,0
an_149,08.01.2018,1925,DIS,0,0,0,0,0,1,0,0,0,1,0
an_150,15.01.2018,2072,DIS,0,0,0,0,0,1,0,0,0,1,0
an_151,22.01.2018,2117,DIS,0,0,0,0,0,1,0,0,0,1,0
an_152,29.01.2018,2337,DIS,0,0,0,0,0,1,0,0,0,1,0
an_153,05.02.2018,501508,DIS,0,0,0,0,0,1,0,0,0,1,0
an_154,12.02.2018,1321362,DIS,0,0,0,0,0,1,0,0,0,1,0
an_155,19.02.2018,166539,DIS,0,0,0,0,0,1,0,0,0,1,0
an_156,26.02.2018,56150,DIS,0,0,0,0,0,1,0,0,0,1,0
an_157,05.03.2018,100621,DIS,0,0,0,0,0,1,0,0,0,1,0
an_158,12.03.2018,22085,DIS,0,0,0,0,0,1,0,0,0,1,0
an_159,19.03.2018,18164,DIS,0,0,0,0,0,1,0,0,0,1,0
an_160,26.03.2018,16500,DIS,0,0,0,0,0,1,0,0,0,1,0
an_161,02.04.2018,11260,DIS,0,0,0,0,0,1,0,0,0,1,0
an_162,09.04.2018,27387,DIS,0,0,0,0,0,1,0,0,0,1,0
an_163,16.04.2018,6733,DIS,0,0,0,0,0,1,0,0,0,1,0
an_164,23.04.2018,5410,DIS,0,0,0,0,0,1,0,0,0,1,0
an_165,30.04.2018,3867,DIS,0,0,0,0,0,1,0,0,0,1,0
an_166,07.05.2018,3584,DIS,0,0,0,0,0,1,0,0,0,1,0
an_167,14.05.2018,4766,DIS,0,0,0,0,0,1,0,0,0,1,0
an_168,21.05.2018,3961,DIS,0,0,0,0,0,1,0,0,0,1,0
an_169,28.05.2018,5086,DIS,0,0,0,0,0,1,0,0,0,1,0
an_170,04.06.2018,4055,DIS,0,0,0,0,0,1,0,0,0,1,0
an_171,11.06.2018,2672,DIS,0,0,0,0,0,1,0,0,0,1,0
an_172,18.06.2018,3096,DIS,0,0,0,0,0,1,0,0,0,1,0
an_173,25.06.2018,7471,DIS,0,0,0,0,0,1,0,0,0,1,0
nastya_ribka,01.01.2018,1895,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,08.01.2018,1309,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,15.01.2018,6408,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,22.01.2018,2382,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,29.01.2018,1193,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,05.02.2018,454629,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,12.02.2018,417922,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,19.02.2018,235237,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,26.02.2018,594743,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,05.03.2018,232917,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,12.03.2018,107859,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,19.03.2018,63560,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,26.03.2018,41527,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,02.04.2018,83739,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,09.04.2018,78258,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,16.04.2018,45149,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,23.04.2018,30865,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,30.04.2018,25649,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,07.05.2018,21587,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,14.05.2018,20964,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,21.05.2018,19624,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,28.05.2018,19023,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,04.06.2018,16027,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,11.06.2018,15188,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,18.06.2018,20824,SC,1,0,0,0,0,0,0,0,1,1,1
nastya_ribka,25.06.2018,17475,SC,1,0,0,0,0,0,0,0,1,1,1
olympics_2018,01.01.2018,410694,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,08.01.2018,681958,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,15.01.2018,876179,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,22.01.2018,1350488,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,29.01.2018,1405101,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,05.02.2018,9185751,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,12.02.2018,29488726,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,19.02.2018,43650912,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,26.02.2018,4405720,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,05.03.2018,951934,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,12.03.2018,970588,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,19.03.2018,735607,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,26.03.2018,603313,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,02.04.2018,546791,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,09.04.2018,488647,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,16.04.2018,429163,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,23.04.2018,414233,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,30.04.2018,308801,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,07.05.2018,332879,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,14.05.2018,371904,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,21.05.2018,264016,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,28.05.2018,220892,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,04.06.2018,205804,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,11.06.2018,223596,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,18.06.2018,203964,S,0,1,0,0,0,0,0,0,0,0,0
olympics_2018,25.06.2018,217387,S,0,1,0,0,0,0,0,0,0,0,0
mask_raketa,01.01.2018,1582,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,08.01.2018,1937,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,15.01.2018,2305,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,22.01.2018,2520,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,29.01.2018,1868,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,05.02.2018,112970,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,12.02.2018,13559,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,19.02.2018,4338,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,26.02.2018,2502,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,05.03.2018,2252,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,12.03.2018,1858,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,19.03.2018,1264,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,26.03.2018,1147,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,02.04.2018,984,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,09.04.2018,1087,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,16.04.2018,833,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,23.04.2018,611,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,30.04.2018,465,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,07.05.2018,577,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,14.05.2018,672,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,21.05.2018,567,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,28.05.2018,458,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,04.06.2018,368,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,11.06.2018,329,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,18.06.2018,444,T,0,0,0,0,1,0,0,0,0,0,1
mask_raketa,25.06.2018,372,T,0,0,0,0,1,0,0,0,0,0,1
dagestan_strelba,01.01.2018,31,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,08.01.2018,18,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,15.01.2018,29,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,22.01.2018,34,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,29.01.2018,19,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,05.02.2018,36,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,12.02.2018,1015,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,19.02.2018,2200,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,26.02.2018,117,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,05.03.2018,94,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,12.03.2018,75,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,19.03.2018,27,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,26.03.2018,39,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,02.04.2018,50,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,09.04.2018,64,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,16.04.2018,110,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,23.04.2018,80,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,30.04.2018,33,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,07.05.2018,27,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,14.05.2018,33,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,21.05.2018,18,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,28.05.2018,22,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,04.06.2018,24,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,11.06.2018,30,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,18.06.2018,44,DIS,0,0,0,0,0,1,0,0,0,1,0
dagestan_strelba,25.06.2018,82,DIS,0,0,0,0,0,1,0,0,0,1,0
udar_po_chvk_wagner,01.01.2018,4796,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,08.01.2018,6777,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,15.01.2018,5886,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,22.01.2018,4679,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,29.01.2018,4071,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,05.02.2018,38558,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,12.02.2018,303708,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,19.02.2018,70328,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,26.02.2018,39514,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,05.03.2018,24242,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,12.03.2018,17351,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,19.03.2018,12978,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,26.03.2018,9678,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,02.04.2018,8515,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,09.04.2018,12298,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,16.04.2018,16714,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,23.04.2018,7380,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,30.04.2018,5658,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,07.05.2018,4986,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,14.05.2018,5138,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,21.05.2018,6668,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,28.05.2018,9523,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,04.06.2018,6285,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,11.06.2018,4006,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,18.06.2018,3805,W,0,0,0,1,0,0,0,0,0,1,0
udar_po_chvk_wagner,25.06.2018,4644,W,0,0,0,1,0,0,0,0,0,1,0
russia_germany_olympic,01.01.2018,14502,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,08.01.2018,18309,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,15.01.2018,19036,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,22.01.2018,19670,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,29.01.2018,25678,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,05.02.2018,18593,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,12.02.2018,19772,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,19.02.2018,3595262,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,26.02.2018,590847,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,05.03.2018,87782,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,12.03.2018,53786,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,19.03.2018,43849,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,26.03.2018,42780,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,02.04.2018,81742,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,09.04.2018,32960,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,16.04.2018,28290,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,23.04.2018,28722,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,30.04.2018,33278,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,07.05.2018,40326,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,14.05.2018,31924,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,21.05.2018,26400,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,28.05.2018,20726,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,04.06.2018,21017,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,11.06.2018,38965,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,18.06.2018,37234,S,0,1,0,0,0,0,0,0,0,0,0
russia_germany_olympic,25.06.2018,32936,S,0,1,0,0,0,0,0,0,0,0,0
krovavaya_barina,01.01.2018,2249,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,08.01.2018,5341,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,15.01.2018,6794,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,22.01.2018,8197,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,29.01.2018,7663,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,05.02.2018,6333,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,12.02.2018,55853,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,19.02.2018,758228,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,26.02.2018,941810,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,05.03.2018,210464,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,12.03.2018,98807,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,19.03.2018,56433,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,26.03.2018,34946,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,02.04.2018,23591,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,09.04.2018,18948,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,16.04.2018,15108,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,23.04.2018,12835,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,30.04.2018,9248,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,07.05.2018,6892,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,14.05.2018,5947,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,21.05.2018,6032,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,28.05.2018,6311,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,04.06.2018,6232,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,11.06.2018,6968,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,18.06.2018,6210,C,0,0,1,0,0,0,0,0,0,0,0
krovavaya_barina,25.06.2018,5790,C,0,0,1,0,0,0,0,0,0,0,0
krushelnitsky_doping,01.01.2018,0,SC,0,1,0,0,0,0,0,0,1,1,1
krushelnitsky_doping,08.01.2018,0,SC,0,1,0,0,0,0,0,0,1,1,1
krushelnitsky_doping,15.01.2018,0,SC,0,1,0,0,0,0,0,0,1,1,1
krushelnitsky_doping,22.01.2018,0,SC,0,1,0,0,0,0,0,0,1,1,1
krushelnitsky_doping,29.01.2018,0,SC,0,1,0,0,0,0,0,0,1,1,1
krushelnitsky_doping,05.02.2018,0,SC,0,1,0,0,0,0,0,0,1,1,1
krushelnitsky_doping,12.02.2018,4922,SC,0,1,0,0,0,0,0,0,1,1,1
krushelnitsky_doping,19.02.2018,35566,SC,0,1,0,0,0,0,0,0,1,1,1
krushelnitsky_doping,26.02.2018,8066,SC,0,1,0,0,0,0,0,0,1,1,1
krushelnitsky_doping,05.03.2018,2075,SC,0,1,0,0,0,0,0,0,1,1,1
